Index,class
32439,1
38388,0
51458,1
37482,1
27833,0
1417,0
328,0
24957,1
46064,1
48488,1
21813,1
9136,1
55314,1
8560,1
11379,1
58167,1
352,1
5661,1
40720,1
34142,1
42700,1
22922,1
38801,1
41099,1
32728,1
32248,1
14139,0
46233,1
14638,0
52952,1
14635,1
16697,0
37211,1
7205,1
3974,1
22276,1
30765,1
18606,0
24158,0
42109,1
35897,0
56231,1
728,1
1541,1
26959,0
16354,0
23881,0
51099,1
37066,0
12815,0
50886,1
49420,1
35992,1
53529,1
18781,0
15732,0
13843,1
23824,1
33876,1
19549,0
41186,1
7947,1
12640,1
51548,1
25285,0
14446,1
30328,0
40782,1
19587,1
35519,1
17357,1
27025,1
12492,1
46304,1
11277,1
40873,1
27194,1
31386,1
40691,1
36947,0
5720,0
8657,0
49506,1
42997,1
17915,1
599,0
51810,0
25578,0
15730,1
54573,1
17300,1
37312,1
57658,1
46419,1
21018,1
3721,0
8656,1
1816,1
54951,1
43478,0
9928,1
53319,1
6193,0
5807,1
25374,1
37680,1
9048,1
36146,0
50140,1
7960,0
7059,1
16956,0
12989,1
6484,1
18209,1
37076,1
32690,1
10754,0
49925,1
4516,1
29268,1
38538,1
46215,1
42573,1
45633,1
4805,1
28768,1
26573,1
40745,1
21081,0
37540,1
43042,1
46561,0
23779,1
45006,1
22294,1
20181,1
29419,1
9413,1
52137,0
2272,1
26852,1
41423,1
9597,1
47970,1
54527,1
23510,1
45307,1
30840,1
21764,0
18255,1
11791,1
43323,1
42939,1
14190,0
44782,0
33641,1
22969,1
49019,1
49809,0
9358,0
1813,1
42987,1
57819,1
20652,0
363,1
8833,1
52272,1
53904,1
40586,1
32216,1
16344,1
3007,0
47985,1
39817,0
32979,1
1156,1
30410,1
51883,1
51064,1
37274,1
7596,0
32053,1
11888,1
29772,1
5815,1
37774,1
7396,1
32388,1
9150,1
50299,1
49801,1
52308,1
33243,0
45314,1
52467,1
8068,0
15573,0
31034,0
27066,1
42938,0
28655,0
4849,1
43895,1
47983,1
24363,1
835,0
47827,1
14,1
50189,1
16568,0
27010,1
30655,0
28554,1
49989,1
14752,0
57603,1
33216,1
40482,1
30720,1
6644,0
239,0
11502,0
14611,1
28358,1
13234,1
4963,1
4145,0
28555,0
35570,1
17828,1
19742,1
19814,1
47666,0
50053,1
31318,0
15913,1
20277,1
16118,1
1869,0
8872,1
963,1
16882,1
8799,1
29669,1
41897,1
53234,0
33854,1
16767,0
91,1
46057,0
45983,0
30270,1
55542,0
21006,0
37217,1
39103,1
20163,1
57261,1
36646,1
58013,1
17022,1
26564,1
16499,0
20422,1
56018,1
2293,1
4576,0
38466,1
24984,0
4317,0
29282,1
11387,0
56411,0
14002,0
52836,1
25639,0
32726,1
30253,1
21469,1
19047,1
41159,1
36231,1
45922,1
43766,1
53868,1
53372,1
19608,0
14488,0
6991,1
15032,0
5919,1
4826,1
51900,1
24255,0
37426,1
36903,1
12266,0
29186,1
40118,1
57957,1
29836,1
33027,0
3854,1
16455,1
23354,1
56173,1
18943,1
38346,1
42096,1
10649,0
42187,1
6925,1
19082,1
31425,1
21014,1
21187,1
33911,1
20844,1
4213,1
42528,1
4486,1
4429,1
40798,1
11136,1
51870,1
46597,1
54402,0
4217,1
36530,1
49532,1
13081,0
21265,1
57895,1
42282,1
13524,1
28353,1
35598,1
57298,0
11844,1
30142,0
37350,1
15244,1
5117,1
51119,1
45864,1
11194,1
29638,1
2340,1
35888,1
36863,1
10070,0
20303,1
23820,1
41299,1
17675,1
50782,1
4754,0
2067,0
2218,1
52216,1
20843,0
32014,1
13743,1
52381,1
6558,1
43727,1
5607,0
58056,1
10596,0
35103,1
11018,1
6895,1
276,1
49935,1
17595,1
53344,1
33474,1
53277,1
57462,0
21171,1
49797,1
8004,0
30466,1
37166,1
41598,1
31160,1
8440,0
8722,1
54081,0
33252,1
50579,1
50833,1
31094,1
49699,1
27856,1
54739,1
21136,1
28406,0
11422,1
49911,1
9050,0
56108,1
32286,1
18570,0
7054,1
14932,1
35349,1
40116,1
20157,1
18972,1
55141,1
22603,1
56747,1
12980,1
23781,1
27018,1
29870,1
24816,1
38557,0
8519,0
9321,0
24597,1
27554,0
31682,1
2383,1
40078,1
44934,1
53189,1
25816,1
33459,1
49098,1
35012,0
35980,1
41484,1
11170,0
35269,1
1968,1
41911,1
6818,0
44646,1
8386,1
46405,1
37456,1
41322,1
54292,1
53182,1
12178,0
56946,1
5566,0
31396,1
4946,1
29441,1
4325,1
33689,1
23755,1
26744,0
20165,0
16051,1
27406,0
28276,0
26681,1
3733,0
5840,1
14702,1
2659,1
12638,0
36253,1
37792,1
35210,1
11539,1
2062,1
19966,1
16012,1
623,0
55498,1
4724,1
51305,1
55527,1
52293,1
3840,0
1796,1
16606,0
27654,1
52232,1
6547,1
31598,1
49599,1
18383,1
16519,1
16665,0
12434,0
4338,1
46315,1
3872,0
43154,0
16547,0
23263,1
44536,1
51582,1
24887,0
36617,1
41867,1
6078,0
19912,1
14610,1
46966,1
36660,1
54099,1
8804,1
37809,1
40361,1
16486,1
45312,1
54097,1
37173,1
28096,1
44826,1
16507,1
46945,1
37666,0
47460,1
8010,1
45747,1
55220,1
22602,1
56917,1
5454,1
39676,0
2196,1
38660,1
20863,1
21285,1
19478,1
1647,0
45920,1
7302,1
47910,1
45953,0
3862,0
9257,1
53573,1
57981,1
8209,0
29915,1
57928,1
13897,1
48921,1
34671,1
6361,1
53153,1
11995,1
40797,0
25097,1
30132,0
44851,0
13557,1
11753,0
18601,0
41499,1
20608,0
36794,1
18429,0
54423,1
32982,1
57525,1
21612,1
30831,1
48512,1
8499,1
15876,1
36971,1
11397,1
32206,1
31769,1
57400,0
28840,0
18512,0
45464,1
29982,1
49020,1
2240,1
38475,1
17948,0
39498,1
27726,0
54493,1
44118,1
9564,1
37122,1
24837,1
52816,1
11662,1
10567,1
39667,1
13060,0
6552,1
56541,0
7053,1
38836,0
12337,0
6972,0
25721,0
52158,0
53623,0
23537,1
19481,1
20532,1
48431,1
32818,1
26238,1
48910,1
17404,0
8137,1
57090,0
51964,1
26038,0
26067,1
9270,0
21505,1
45216,0
11508,1
9070,1
45072,1
1917,0
32322,1
22028,0
38482,0
53087,1
16717,1
32348,1
45809,1
27964,1
37265,1
52756,1
35507,1
17009,1
3832,1
39052,1
23220,1
44656,1
25911,1
20763,1
58220,1
18929,1
26593,1
48491,1
24902,0
5184,1
27836,1
48766,1
44721,1
3973,1
5114,1
6592,1
27932,1
5570,1
16683,1
30305,1
302,1
44755,1
10234,1
43276,1
33066,1
37073,1
35450,0
12454,1
45774,1
14881,0
50913,1
42695,1
8806,1
22735,1
41651,0
17690,1
33704,1
26719,1
23837,1
5461,0
27280,1
10650,1
10952,1
42021,1
15964,1
34046,1
5160,0
3450,1
28328,0
8215,1
26582,1
9665,0
45382,1
30803,1
13925,1
7763,1
37654,1
19400,1
8421,1
32922,1
52576,1
16479,1
34873,1
41163,1
23605,1
4852,1
52465,1
2434,1
18915,1
13136,1
49612,1
14515,0
55363,1
48102,1
57441,0
55966,1
51157,1
12213,1
25426,1
9895,0
29331,1
31052,1
56928,1
43287,1
10926,1
5505,1
41329,1
32160,1
4011,0
5522,1
13794,0
16025,1
39660,1
22034,1
39839,1
25832,0
44710,1
40575,1
11054,1
10922,0
53480,1
34050,0
52075,0
4146,1
53184,1
44128,1
47185,1
26950,1
42709,1
57798,1
36625,1
2245,1
52344,1
20011,0
21823,1
15514,1
8663,1
43476,1
48088,1
18300,0
13898,1
1544,1
4281,0
52356,1
18664,1
51372,0
35121,1
10209,1
11627,1
2268,1
34685,1
17131,1
48983,1
10503,1
19971,1
4323,0
33984,1
3861,1
9850,0
26071,0
20496,1
53250,0
4602,0
47025,1
40945,1
31904,1
13782,0
50523,1
5898,1
24894,0
19220,1
48320,1
26445,1
13478,0
15495,1
9011,1
27976,0
42063,1
22179,0
7300,1
15227,1
52713,1
8448,1
7627,1
51644,1
27772,1
34851,0
7548,1
43263,0
4309,1
54787,1
33372,1
30868,0
4894,1
24620,1
49508,1
36097,1
1433,0
10936,0
34157,1
18970,1
28706,0
39424,1
27313,1
1271,0
56637,1
16094,0
28514,1
28424,0
43,1
48445,1
29568,0
45550,1
8119,0
11350,0
14200,1
16292,1
48453,0
44686,1
1364,0
29361,1
30344,1
20554,1
31658,1
50088,1
50994,1
45154,1
28524,0
27926,0
40177,1
10061,1
17543,0
47962,1
38006,1
16528,1
42424,1
2769,1
44760,1
10275,1
29938,1
55797,1
50689,1
55048,1
41280,1
166,1
39067,1
29934,1
13248,0
41270,1
39216,1
21498,0
52315,1
39902,0
16531,1
47039,1
36969,1
17475,1
667,0
18852,0
46061,1
32222,1
20725,1
11442,0
22301,0
8916,1
22108,1
22883,0
39610,1
3491,0
1462,0
2292,1
7914,1
35223,1
9512,1
25879,1
11970,0
19744,1
20516,1
38516,1
41048,1
17548,0
16920,0
4621,1
47029,1
23300,0
25404,0
2668,1
51530,1
32722,1
13460,0
36116,1
58108,1
31933,1
18886,1
30458,1
4130,1
26353,1
19314,1
18538,0
8451,1
32645,1
38014,1
43164,1
19935,1
20850,1
18523,0
5463,1
26213,1
32447,1
27291,1
36302,1
21267,1
50862,1
50207,1
1490,1
1632,1
16521,0
21406,1
39887,1
34330,1
15370,0
12695,1
21883,1
42088,1
28759,1
19881,1
35604,1
23706,1
55814,1
1353,1
21806,0
49077,1
8945,1
3109,0
2734,0
32528,1
52003,1
56008,1
46102,1
18107,0
35955,1
45032,1
28547,1
1854,0
27122,1
43799,1
44431,0
53489,1
24191,0
48707,1
26123,1
40560,1
32342,1
22239,0
51471,1
3061,1
45642,1
35960,1
34529,1
39624,1
20462,1
4992,1
51275,1
3752,1
2998,1
1790,1
40443,1
53205,1
32158,1
43205,1
49328,1
40542,1
9517,1
3223,1
3097,0
38451,1
50197,1
44542,1
50392,1
36770,1
52520,1
25256,1
10307,1
21092,1
13182,1
48797,1
10148,0
56472,1
33055,0
33703,1
3243,1
39434,1
39254,1
20338,1
20071,0
2595,1
7480,1
18483,1
20802,1
36423,1
35828,1
16132,1
10664,1
1774,1
13461,0
15707,1
8104,1
20975,1
15009,1
16446,0
48648,1
12963,1
16511,1
31196,1
40375,1
11807,1
24670,1
52865,1
38400,1
374,0
12102,1
5298,1
23007,1
1765,0
33203,1
45442,1
28723,1
3338,1
14334,0
56398,1
17100,1
15225,0
19949,1
48055,1
42584,1
34697,1
29044,1
58233,1
39959,1
52742,0
1105,1
40597,1
50826,1
48143,1
21475,0
3707,1
10430,1
53216,1
29955,1
56605,1
32501,0
55237,1
8793,0
27765,1
16591,1
51565,1
22442,1
53457,1
47379,1
33733,1
50790,1
9992,0
40212,1
16159,0
47973,1
34963,1
51187,1
43153,1
4115,0
41007,1
6461,0
53989,1
48764,1
46599,1
22638,0
3673,1
33091,1
51430,1
28314,1
21526,1
38797,1
2320,1
57708,1
24219,1
3046,1
8320,1
42988,1
7857,1
14354,1
46025,1
45225,0
41817,1
53156,1
56823,1
56415,1
57481,1
54455,1
32724,1
30171,0
25146,0
52279,1
40195,1
4819,1
49403,1
57729,1
40876,1
56864,1
20107,0
10601,0
16966,1
200,1
15725,1
31716,1
49905,1
34492,1
55964,1
49574,1
21370,0
26901,1
50820,1
18873,1
40302,1
31288,1
46639,1
28563,1
35291,1
2311,0
41011,1
43345,1
49000,1
38859,1
47036,1
49245,1
18926,1
39214,0
15545,0
34343,1
1833,1
34887,1
13762,1
54200,1
44424,1
6259,0
19104,0
50556,1
57088,1
53860,1
57650,0
43338,1
27593,1
16820,0
7833,1
23764,1
28339,1
36492,1
43751,1
14395,0
5683,0
19658,1
5797,1
7239,1
12642,0
2614,1
5349,0
37950,0
28426,0
20517,1
15960,0
23204,1
27786,0
49195,1
722,1
56328,1
57252,1
51084,1
39856,1
2755,1
28937,1
54167,1
53737,1
28019,1
14862,1
48227,0
29076,1
47979,1
53657,1
14758,1
42585,1
53432,1
2437,0
56295,1
56865,1
753,1
5193,0
46697,1
49317,1
1404,0
11307,0
29755,0
42754,1
27727,1
25183,1
55469,1
38561,1
48184,1
57933,0
45683,1
26101,1
48489,1
6514,1
26268,0
46481,1
2861,0
39206,1
52971,1
55208,1
51457,0
51131,1
16745,0
22105,1
20216,1
19011,1
40137,1
35805,1
29084,1
9554,1
15033,0
2632,1
8455,1
14324,1
24001,0
6791,1
23481,1
47961,1
46380,1
27379,1
11469,1
43077,1
49302,1
4377,0
52257,1
18312,1
57852,1
10647,0
4669,0
28318,1
42357,1
44349,1
52312,1
10459,1
32509,1
16633,1
22444,1
206,1
3042,1
7437,1
3222,1
10063,1
50658,1
4575,1
52646,1
51102,1
13968,1
50443,1
22860,1
35328,1
18302,1
52141,1
43717,1
13545,1
26861,1
51861,1
39509,1
10068,1
29878,1
51696,0
32928,1
25694,1
954,0
6663,0
27706,0
42131,1
16256,0
47503,1
18828,1
47828,1
51485,1
23951,1
27672,1
12582,0
5987,1
44437,1
3328,1
26298,1
39205,1
19003,1
37807,1
464,1
43311,1
42329,1
23002,1
41112,1
49813,0
18744,0
12940,0
17064,1
35278,1
48347,1
56129,1
44253,0
7640,0
46846,1
11069,0
25545,1
38305,1
35838,1
23553,1
25471,0
58039,0
31169,1
46782,1
40928,1
25241,1
49937,1
52067,1
49857,1
48708,1
24116,1
3946,0
49543,1
15079,1
38155,1
7944,1
53910,0
28725,1
51073,1
42332,1
36852,1
57520,1
16195,0
24803,1
15631,0
19119,1
30197,0
1633,1
49386,1
31026,1
4263,1
13730,1
35296,1
37082,1
47642,1
10606,1
40063,1
41718,1
8989,1
2081,0
333,1
4433,1
31774,1
17737,0
36958,1
8824,1
314,1
13023,0
1937,0
33529,1
4995,1
36801,1
19931,1
40456,1
21575,1
27185,0
28855,0
9732,1
12861,1
55470,0
7356,0
9883,1
45929,1
46590,1
31610,1
22538,1
57975,0
39698,1
22743,0
32195,1
11085,1
54276,1
48244,1
37290,1
37079,1
4824,1
36728,1
3369,1
28117,0
15587,0
24494,1
1483,1
23394,1
2572,1
57297,1
33064,0
57364,1
25921,1
24769,0
8046,1
28691,0
9400,1
50390,1
35031,1
35994,1
42490,1
5722,1
4231,1
8896,0
7242,0
7207,0
5456,0
48809,1
10086,0
16587,1
36441,1
22214,1
8554,1
14118,0
43882,1
34558,1
11924,0
51165,1
11895,1
29435,1
41046,1
51151,1
10763,1
45001,1
17714,0
57793,1
58042,1
18620,1
28462,1
41927,1
3158,1
5517,1
13583,1
39394,1
37881,0
23521,0
39529,1
16283,0
15361,1
54499,1
36967,1
55522,1
52925,1
585,0
741,0
41292,1
9117,1
31175,1
15963,1
31261,1
29640,1
57112,1
13759,1
21403,0
35423,1
6379,1
54767,0
18256,1
24909,1
53486,1
31474,1
31443,1
51338,1
50403,1
36747,1
35687,1
48087,1
47548,0
32678,1
47813,0
4765,0
3947,0
29079,1
19830,0
16557,1
35126,1
43675,1
126,0
470,1
21162,1
25451,0
40163,0
33128,1
17564,1
18171,1
5401,0
24834,1
19607,1
5775,1
35500,0
41842,1
3407,1
20248,0
14246,1
43265,1
41980,1
18399,1
14268,1
22980,1
50690,1
11541,1
9323,0
17311,0
35541,1
3068,1
10917,0
21945,0
53984,0
25509,0
52056,1
37615,1
24296,0
41834,1
36400,1
52111,1
40470,1
47466,1
10452,0
11661,1
50777,0
15126,0
45390,1
34277,1
51459,1
28652,1
33363,1
51488,1
11882,1
39195,1
41664,1
26454,0
40688,1
10945,1
16978,0
36275,1
15815,1
19227,1
45269,1
45349,1
48776,1
53892,1
47598,1
15814,1
5784,1
17830,0
18728,0
7753,1
43813,1
13945,1
36452,1
10283,1
4649,0
17954,1
49486,1
7344,0
34838,1
28476,0
47064,1
48663,1
48950,1
7251,0
55916,1
51437,1
47500,1
4720,1
20183,1
45061,1
51513,1
5,1
4511,1
52392,1
3502,1
3452,1
42714,1
54343,1
15200,1
6352,0
45555,1
17127,1
18310,1
49462,1
58080,1
47312,1
10968,1
41115,1
20549,0
51536,1
51331,0
53395,1
23742,0
54916,1
47293,1
16218,1
21747,0
42880,1
30346,1
25113,1
83,0
49344,1
18466,1
45865,1
36711,1
8852,1
10810,1
45387,1
14281,0
47769,1
8252,1
57500,1
11792,0
42286,1
29670,0
53513,0
38102,1
39908,1
43282,0
4695,0
44961,1
40815,1
19002,0
58137,1
28253,0
749,1
12021,0
18746,1
12315,1
50592,0
20868,0
25557,1
30125,1
39530,1
1090,0
13638,1
29233,1
52686,1
10297,1
2936,1
38531,1
5586,0
54413,0
21146,0
17488,0
55131,0
22119,1
27752,1
53896,1
23808,1
50313,1
44093,1
50768,1
18903,1
35357,1
50358,1
13980,1
51078,0
45979,1
14904,0
48530,1
14060,1
37450,0
10570,1
6037,0
46592,0
44335,1
33955,1
38623,1
27552,0
4691,0
1926,1
44303,1
1100,0
19285,1
17247,0
54198,1
11775,0
30340,1
57837,1
38498,1
48125,1
28249,1
28747,0
1924,1
41402,1
21580,1
48310,1
4076,1
15059,1
56863,1
19673,1
3924,1
41432,1
25825,0
54483,1
36247,1
20895,1
55350,1
55036,1
48844,1
13300,1
27065,1
40366,1
18787,1
25847,1
43977,1
29301,1
42468,1
2631,0
17578,1
46849,1
22147,1
36337,1
42236,1
16447,1
24117,1
13702,0
39422,1
34512,1
57942,1
33916,1
5177,1
27311,1
19622,1
34332,1
6277,1
1143,1
33750,1
39808,0
34432,0
43389,1
10858,0
23319,0
25771,1
51898,1
44939,1
52346,0
13917,0
39662,1
32318,1
38406,1
15162,1
43343,1
2467,1
56387,1
2107,1
43456,1
32243,1
48616,1
13181,0
40927,1
32152,1
36576,1
37228,1
962,1
2086,1
33980,1
30617,1
48061,1
25185,1
9249,0
383,1
51833,1
41635,1
42167,1
6560,0
45189,0
30916,1
58177,1
58171,1
1560,1
37310,1
48948,1
26291,1
48975,1
30759,1
21313,1
8176,1
49725,1
57894,1
12936,1
15497,1
56929,1
2647,0
38416,1
17202,1
18426,1
30682,1
4004,0
54339,0
44449,0
1261,1
22410,1
46833,1
35355,1
40095,1
12814,1
45601,1
2867,1
29067,1
56214,1
22154,0
18123,1
11499,0
33737,1
30092,1
12533,1
8894,0
4308,1
15464,1
6657,1
19246,1
37785,1
52256,1
12949,1
36658,1
28640,0
4926,0
17025,0
17779,0
15368,0
30701,1
14203,1
10477,0
12096,1
23212,1
53774,1
43564,1
18508,1
54453,1
8322,0
39391,1
52684,1
24364,1
6226,1
2210,1
35075,1
41969,1
45473,1
57378,1
6508,1
56670,1
39715,1
10717,1
22173,1
26193,0
10501,1
18796,0
55938,1
57950,1
16295,1
54435,1
1947,0
15029,1
35815,1
14880,1
2979,1
7933,1
30952,1
3220,1
54908,1
14756,0
49483,0
14604,1
38618,0
29594,0
18028,1
39212,1
30232,1
28247,1
10938,1
7988,0
30416,1
31186,1
14096,0
41301,1
16951,1
35790,0
34798,1
12273,1
28875,0
30085,1
31644,0
55654,1
9123,0
53964,1
18688,1
37192,1
280,1
23728,1
49372,1
15856,1
39712,1
9226,1
50480,1
13883,1
13324,1
7283,1
57086,1
22478,1
5145,1
10609,1
20030,0
9209,1
13775,1
40750,1
33347,1
43541,1
53293,1
47407,1
4041,0
8835,0
57733,0
47826,1
57064,1
45359,1
12335,1
27034,1
57622,1
50475,1
6025,1
13736,0
53960,1
55580,1
52680,1
27418,0
37596,0
2354,1
51744,1
25142,1
28207,0
47153,1
17906,1
12502,1
44137,0
35090,1
19527,0
43301,1
33315,1
48116,1
17243,0
17536,1
10083,0
43045,1
50925,1
55378,1
45077,1
11501,1
33319,1
51781,1
53504,1
39153,1
27581,0
19566,0
28090,1
53188,1
54290,1
2980,1
2990,1
26258,0
19474,0
29804,1
39420,1
17107,1
8028,0
24285,1
19170,1
45022,1
46077,1
45849,1
28116,0
12548,1
9641,0
22398,1
42953,1
51204,1
4927,0
16280,0
49222,1
41422,1
47688,1
24091,1
1798,1
20726,1
49397,0
27279,1
2779,1
20322,1
6376,1
18014,0
38751,1
8420,1
55618,1
46258,0
52215,1
36372,1
9567,1
41797,1
5446,1
5353,1
51422,1
53508,1
36954,1
31662,0
29106,0
21986,1
46656,1
44046,1
17865,1
53298,1
6073,1
28741,1
18274,0
22332,1
38584,1
22025,1
58040,1
47812,1
34592,1
56952,1
10094,0
38340,1
46780,1
12126,0
12788,1
36547,1
11083,1
51985,1
51628,1
12279,1
1520,0
24603,0
56212,1
3279,1
52117,0
12074,1
15279,0
51040,1
56850,1
8765,1
31725,1
8983,1
24826,0
53605,1
5348,1
2705,0
17145,0
30837,1
39039,1
16339,0
14120,1
11071,1
39045,1
45627,0
37220,1
33080,1
15748,1
25260,0
34211,1
56460,1
18866,1
28333,0
21616,1
55576,1
36800,1
29023,1
54144,1
46206,0
14363,1
5851,1
42387,1
13544,1
22725,0
36111,1
11830,1
28301,1
26753,0
10404,1
33917,1
21042,0
26220,0
2337,1
56059,1
2225,0
10498,0
18987,0
39041,1
33352,1
17280,1
29854,1
583,0
2747,1
20289,1
13345,1
27961,0
11359,1
40304,1
1623,1
45651,1
51718,1
48429,1
51129,1
34696,1
46807,1
28710,1
27834,1
48759,0
17317,1
41684,1
14708,1
2604,0
44086,1
6609,1
16713,1
32943,0
51757,1
9412,1
8382,1
47177,1
11148,1
22140,1
22769,1
17087,1
14581,1
50669,1
15067,1
15552,0
35061,0
21865,1
44034,1
38665,1
44133,1
22556,1
43388,1
32063,1
22376,1
14445,1
11249,1
4537,0
56530,1
655,1
36876,1
4948,0
39550,1
53179,1
32502,1
6640,0
10798,1
42506,1
26802,1
56169,0
12896,1
17467,1
39089,1
27658,1
30221,1
5694,1
53490,1
25551,1
5183,1
10282,1
23990,1
57948,1
24728,0
2538,0
54753,1
1696,0
43607,1
54405,1
30478,1
34129,1
15801,1
48827,1
9492,1
47469,1
7112,1
24582,1
39313,1
13021,0
16910,1
20259,0
34451,1
16597,0
26334,1
25559,1
48467,1
14738,0
47984,1
47132,1
5033,1
53249,0
48934,0
6742,0
14936,0
17841,1
47729,1
38783,1
46586,1
23217,0
5811,1
56772,1
52593,1
46565,1
26114,1
55607,1
29300,0
42004,1
17118,1
56435,1
41819,1
19714,1
41539,1
57193,1
54935,1
12807,1
18881,1
45947,1
19937,1
29174,0
15761,1
47523,1
13826,1
7231,0
43775,0
35462,1
3467,0
52518,1
19366,1
22773,1
45308,1
1853,0
47857,0
9291,0
30209,0
5704,1
23196,0
19520,1
49928,0
44123,1
18550,0
10568,1
6890,0
54922,1
18330,1
55193,1
9374,0
31770,1
18775,1
47332,1
31009,1
24945,0
30493,1
47363,1
30631,1
52604,1
45927,1
34635,1
54073,1
14244,0
25567,1
30370,1
29061,1
45418,1
23143,1
7869,1
16720,0
34940,1
32226,0
25322,0
47669,1
8229,0
13676,1
30345,1
28431,1
48039,1
58173,1
16346,1
5364,1
9825,1
1832,1
29223,1
18203,0
15269,0
43894,1
19487,1
43297,1
55102,0
45666,1
29288,0
14533,1
7313,1
30991,1
24845,1
6666,1
52797,1
57721,1
50119,1
26985,1
25709,1
3389,1
36022,1
41717,1
2658,1
35579,1
23968,1
57466,0
9714,1
11800,1
47038,1
2283,1
9124,1
34259,1
16101,0
21533,1
1213,1
39280,1
51493,1
52974,1
24609,0
50526,1
14874,1
37294,1
41841,1
10695,1
54702,1
37227,1
15660,1
16808,1
1858,1
41419,1
21955,0
5152,1
47402,1
53652,1
13264,0
17443,1
35335,1
52980,1
37375,0
33533,1
27116,1
34176,1
36221,1
38457,1
8577,1
183,1
1410,1
42281,0
41576,1
12853,0
11602,1
49346,1
12634,1
24925,1
42564,1
48058,1
25701,1
50090,0
44838,1
22766,1
26403,1
30107,1
40898,1
27504,1
39913,1
329,1
27784,1
48073,1
10733,1
56902,1
6267,1
36234,1
17993,1
12055,1
10208,1
22621,1
56594,1
24382,0
11047,0
19918,1
43290,1
53145,0
7381,1
34693,1
38629,0
20755,1
45574,0
42380,1
55554,1
36380,1
45190,1
49361,1
51387,1
10759,1
38372,1
22161,0
14717,1
511,0
31010,1
48461,1
28073,0
41307,1
9778,1
45398,1
57016,0
24293,1
25648,1
261,1
29707,1
35679,1
33668,1
52762,1
57772,1
37340,1
41215,1
46473,1
4858,0
45559,1
8153,0
45027,1
36499,1
51413,0
45750,1
8892,0
38664,1
42013,1
48937,1
33484,1
44454,1
42841,0
54976,1
19809,1
17209,1
14479,1
52960,1
35362,1
7768,0
40331,1
43327,0
34968,1
54338,1
466,1
40967,1
31345,1
22133,0
13906,0
51016,1
29907,1
57935,1
26057,1
10546,1
40297,0
2457,1
15447,1
5852,1
6724,1
12631,0
18609,1
7433,1
21115,0
52269,1
48834,1
56026,1
12177,0
31670,1
1080,0
27913,1
1229,0
11863,1
51719,1
35557,1
24451,0
48035,1
37412,1
1057,1
14234,1
36669,1
12491,1
34222,1
56345,1
12229,0
7417,1
24913,1
8480,0
15763,1
51213,1
47670,1
23176,0
5465,1
19275,0
40462,1
6627,1
53364,1
1266,1
4236,0
9823,1
22086,0
5267,1
10154,1
56587,1
52783,1
7052,1
54404,1
2404,1
11479,1
53481,1
30224,1
50110,1
40312,1
15498,1
3493,0
15759,0
3785,1
32020,1
32452,0
19342,1
41814,1
52586,1
34543,1
5292,1
24771,1
34140,1
55631,1
53193,1
54790,1
36180,1
38383,1
55093,0
458,1
23016,1
49173,1
55,0
26517,1
34328,1
34077,1
4776,1
5279,0
5220,1
40627,1
35244,1
10424,1
53653,1
19449,0
46984,1
45726,1
11503,1
53933,1
25935,1
28075,1
55722,1
50501,1
5186,1
49998,1
18232,1
12150,1
15153,1
19290,0
18944,1
47376,1
37652,0
30526,0
23316,0
26781,1
49163,1
40693,1
51737,1
7196,1
31298,1
37341,1
4132,1
12274,0
31344,1
55706,1
43274,1
12897,1
27341,1
23005,1
17644,0
20787,1
21642,1
39486,1
30806,1
42448,1
21641,1
5623,0
30800,1
12574,1
27416,1
52360,0
37061,1
1650,1
30924,1
49,0
27714,1
51874,1
55003,1
9923,1
11121,1
52616,1
19506,1
35756,0
32654,1
11485,1
33762,1
37520,1
57536,0
1984,1
22818,0
21708,1
54676,1
54345,1
39088,1
31404,1
10519,1
2105,0
31389,1
19399,1
55836,1
28213,1
28884,1
9087,0
2608,1
3927,1
2277,1
48763,1
23511,1
56133,1
22524,1
25092,0
49920,0
2957,0
32734,0
9328,1
22142,1
33498,1
55435,0
35064,1
51814,1
50325,1
11841,1
39821,0
44269,1
33836,1
19991,1
13628,1
50249,1
33894,1
57781,1
33453,1
8733,1
58151,1
52852,1
13385,1
23533,1
32326,1
48438,1
49605,0
41950,0
49818,0
20777,0
43857,0
7809,0
56536,0
24010,0
50625,1
27339,1
22576,0
57711,1
26912,0
54998,0
22064,1
18241,1
38844,1
14149,1
40601,1
52263,1
6280,1
28150,0
27207,0
43754,1
44464,1
26832,1
3591,1
49236,1
31103,1
24748,1
41510,1
6858,1
53496,1
16273,0
16922,1
997,1
41815,1
12310,1
35105,1
31905,0
56648,1
50135,1
32208,1
22326,1
7907,0
31523,1
16874,1
12735,0
45120,1
10474,1
16412,1
14887,1
18111,1
45731,1
2131,0
50123,1
49235,1
51120,1
26629,1
1228,0
28826,1
20870,1
46332,1
42971,1
10853,1
52535,1
34731,1
30291,0
4359,1
22483,0
19879,0
7971,1
55941,1
7475,0
45352,1
8286,1
56796,1
32939,1
22370,1
4343,0
23336,1
22407,0
4569,0
23817,1
21679,1
37153,1
8399,1
37370,1
1655,1
2716,1
35693,1
27385,1
46881,1
30782,1
23691,0
50822,1
8760,1
39246,1
53493,1
13277,0
4149,0
1907,1
936,1
11001,1
2020,1
6924,0
33632,1
29912,1
38913,1
54791,1
3910,1
29555,1
52453,1
41742,1
42417,1
57940,0
28976,1
16161,1
15092,1
38375,0
51498,1
36028,1
25239,0
